Index,ED,ESE,504,ELL,Sum Days Sus,ADA,PY SS,FAST PM1 SS,CY IR SS PM1,ELA QC,Port S1,CY IR SS PM2,FAST PM2 SS,CY IR SS PM3,Port S2,FAST PM3 SS,below_level_2,below_level_3
323,0,0,0,0,0,0.924418605,220.0,220.0,545.0,92.0,77.208,570.0,206.0,604.0,82.169,216,0.0,0.0
324,1,0,0,0,0,0.924418605,205.0,199.0,522.0,85.0,73.21933333,571.0,198.0,538.0,63.7605,219,0.0,0.0
325,0,0,0,0,0,0.924418605,207.0,202.0,541.0,92.0,75.78366667,572.0,214.0,590.0,78.7815,243,0.0,0.0
326,1,0,0,0,0,0.924855491,177.0,150.0,448.0,62.0,60.68366667,487.0,176.0,513.0,46.53375,194,0.0,1.0
327,1,0,0,0,0,0.924855491,200.0,183.0,485.0,69.0,73.5045,523.0,189.0,496.0,56.61775,181,1.0,1.0
328,1,1,0,0,0,0.924855491,158.0,184.0,458.0,46.0,48.148,485.0,173.0,523.0,44.11766667,192,0.0,1.0
329,1,0,1,0,0,0.924855491,196.0,140.0,491.0,69.0,56.69533333,510.0,179.0,574.0,51.96066667,201,0.0,0.0
330,0,0,0,0,0,0.924855491,197.0,198.0,515.0,69.0,67.66366667,535.0,203.0,547.0,76.47075,212,0.0,0.0
331,1,1,0,0,4,0.924855491,175.0,183.0,487.0,62.0,64.38733333,511.0,203.0,529.0,48.4245,206,0.0,0.0
332,1,0,0,0,0,0.924855491,208.0,201.0,533.0,85.0,84.18766667,585.0,212.0,574.0,90.196,240,0.0,0.0
333,0,1,0,1,0,0.924855491,128.0,161.0,422.0,15.0,21.36766667,452.0,165.0,498.0,32.353,170,1.0,1.0
334,1,0,0,0,0,0.924855491,145.0,140.0,380.0,85.0,58.11966667,478.0,177.0,438.0,23.00425,178,1.0,1.0
335,0,0,0,0,0,0.924855491,174.0,159.0,475.0,31.0,34.90033333,512.0,165.0,520.0,38.65566667,189,0.0,1.0
336,1,1,0,0,0,0.924855491,148.0,175.0,460.0,69.0,70.94033333,550.0,165.0,516.0,45.772,219,0.0,0.0
337,0,0,0,0,0,0.924855491,232.0,225.0,642.0,92.0,90.45566667,662.0,241.0,665.0,82.038,237,0.0,0.0
338,0,0,0,0,0,0.924855491,182.0,193.0,517.0,92.0,63.96033333,516.0,199.0,591.0,71.6385,210,0.0,0.0
339,0,0,1,0,0,0.924855491,226.0,207.0,597.0,100.0,77.63533333,593.0,223.0,580.0,80.88225,233,0.0,0.0
340,0,0,0,0,0,0.924855491,210.0,202.0,521.0,92.0,82.33633333,565.0,203.0,570.0,80.29425,219,0.0,0.0
341,1,0,1,0,0,0.924855491,198.0,214.0,586.0,85.0,80.91166667,590.0,214.0,580.0,80.39233333,225,0.0,0.0
342,0,0,0,0,0,0.924855491,206.0,206.0,571.0,92.0,86.04,571.0,219.0,576.0,89.35566667,230,0.0,0.0
343,1,0,0,0,0,0.924855491,190.0,181.0,488.0,92.0,72.08,516.0,206.0,555.0,75.1575,212,0.0,0.0
344,1,0,1,0,0,0.924855491,197.0,167.0,472.0,92.0,76.325,502.0,180.0,517.0,59.52366667,207,0.0,0.0
345,1,0,0,0,0,0.924855491,146.0,154.0,454.0,46.0,58.11966667,467.0,146.0,518.0,35.92425,212,0.0,0.0
346,1,0,0,0,0,0.924855491,175.0,175.0,497.0,54.0,48.86033333,485.0,203.0,508.0,62.0535,198,0.0,1.0
347,1,0,0,0,0,0.924855491,203.0,184.0,521.0,62.0,52.99133333,524.0,191.0,538.0,60.81925,201,0.0,0.0
348,1,0,0,0,0,0.924855491,195.0,197.0,521.0,69.0,67.379,549.0,199.0,582.0,81.7225,213,0.0,0.0
349,1,0,0,0,0,0.924855491,188.0,186.0,515.0,77.0,56.69533333,513.0,188.0,523.0,69.328,191,0.0,1.0
350,1,0,0,1,0,0.924855491,147.0,177.0,443.0,38.0,35.8975,450.0,190.0,490.0,38.23533333,194,0.0,1.0
351,1,0,1,0,0,0.924855491,183.0,186.0,459.0,77.0,52.849,505.0,193.0,532.0,66.527,209,0.0,0.0
352,1,0,0,0,0,0.924855491,188.0,182.0,492.0,85.0,56.26766667,525.0,184.0,511.0,42.96925,191,0.0,1.0
353,0,1,0,0,0,0.924855491,211.0,166.0,524.0,62.0,47.43566667,489.0,195.0,528.0,70.168,204,0.0,0.0
354,0,1,0,0,0,0.924855491,157.0,140.0,418.0,85.0,69.51566667,468.0,181.0,472.0,62.605,188,0.0,1.0
355,0,0,0,0,0,0.924855491,208.0,201.0,544.0,92.0,86.04,579.0,214.0,571.0,83.19325,219,0.0,0.0
356,1,0,0,1,0,0.929411765,168.0,173.0,456.0,46.0,54.84333333,475.0,176.0,515.0,50.73525,202,0.0,0.0
357,1,0,0,1,0,0.930635838,165.0,160.0,447.0,38.0,23.50466667,474.0,175.0,472.0,35.71425,185,1.0,1.0
358,1,0,0,0,0,0.930635838,191.0,203.0,553.0,62.0,56.26766667,499.0,204.0,549.0,57.143,203,0.0,0.0
359,1,0,0,0,0,0.930635838,190.0,190.0,487.0,23.0,39.74366667,519.0,192.0,540.0,59.0205,208,0.0,0.0
360,1,1,0,0,0,0.930635838,154.0,188.0,381.0,,,457.0,187.0,486.0,,200,0.0,1.0
361,1,0,0,0,0,0.930635838,188.0,175.0,502.0,46.0,48.57566667,518.0,197.0,483.0,44.53775,200,0.0,1.0
362,1,0,0,0,0,0.930635838,,171.0,416.0,23.0,35.32766667,434.0,180.0,457.0,25.10475,182,1.0,1.0
363,1,1,0,0,0,0.930635838,177.0,184.0,476.0,31.0,35.32733333,495.0,188.0,514.0,47.339,200,0.0,1.0
364,1,0,0,0,0,0.930635838,,199.0,533.0,77.0,73.93133333,536.0,171.0,533.0,63.02533333,219,0.0,0.0
365,1,0,0,0,0,0.930635838,186.0,201.0,511.0,62.0,56.26766667,522.0,203.0,565.0,68.4875,206,0.0,0.0
366,1,0,0,0,0,0.930635838,175.0,186.0,479.0,69.0,66.95166667,516.0,189.0,561.0,81.09233333,222,0.0,0.0
367,1,0,0,0,0,0.930635838,175.0,184.0,508.0,69.0,66.95166667,526.0,190.0,543.0,54.762,203,0.0,0.0
368,1,0,1,1,0,0.930635838,163.0,170.0,469.0,33.0,53.13366667,500.0,196.0,495.0,54.83175,209,0.0,0.0
369,1,0,0,0,1,0.930635838,182.0,173.0,486.0,62.0,43.01966667,506.0,171.0,501.0,66.52666667,183,1.0,1.0
370,1,0,0,0,0,0.930635838,156.0,155.0,431.0,69.0,72.151,477.0,163.0,474.0,18.27725,175,1.0,1.0
371,1,1,0,0,0,0.930635838,190.0,189.0,463.0,54.0,56.26766667,470.0,188.0,534.0,67.332,184,1.0,1.0
372,1,0,0,0,0,0.930635838,188.0,189.0,503.0,77.0,73.93133333,494.0,186.0,521.0,37.11466667,197,0.0,1.0
373,0,1,0,0,0,0.930635838,237.0,233.0,637.0,85.0,92.30766667,615.0,233.0,644.0,84.979,246,0.0,0.0
374,0,0,0,0,0,0.930635838,192.0,186.0,515.0,92.0,63.53266667,510.0,198.0,539.0,61.3445,192,0.0,1.0
375,1,0,0,0,0,0.930635838,199.0,198.0,514.0,69.0,65.812,521.0,194.0,537.0,68.06733333,206,0.0,0.0
376,1,1,0,0,0,0.930635838,143.0,140.0,426.0,38.0,39.74366667,435.0,176.0,500.0,52.80133333,191,0.0,1.0
377,0,0,0,0,0,0.930635838,211.0,193.0,513.0,69.0,77.63533333,546.0,200.0,571.0,74.36975,207,0.0,0.0
378,0,0,0,0,0,0.930635838,217.0,217.0,573.0,100.0,77.208,592.0,222.0,586.0,78.7815,231,0.0,0.0
379,1,0,0,0,0,0.930635838,171.0,187.0,495.0,69.0,70.65533333,519.0,194.0,520.0,49.79,177,1.0,1.0
380,1,0,0,0,0,0.930635838,184.0,173.0,495.0,54.0,58.11966667,531.0,201.0,523.0,58.68366667,205,0.0,0.0
381,0,0,0,0,0,0.930635838,215.0,200.0,528.0,85.0,78.34733333,524.0,195.0,560.0,66.38675,221,0.0,0.0
382,1,0,0,1,0,0.930635838,121.0,140.0,421.0,38.0,22.792,448.0,180.0,462.0,20.168,174,1.0,1.0
383,1,0,0,0,0,0.930635838,184.0,181.0,519.0,85.0,81.62366667,528.0,199.0,548.0,74.68475,231,0.0,0.0
384,1,0,0,0,0,0.930635838,188.0,188.0,509.0,77.0,72.07966667,528.0,207.0,556.0,61.90466667,214,0.0,0.0
385,0,0,0,0,0,0.930635838,211.0,209.0,574.0,92.0,87.46466667,565.0,233.0,578.0,82.03775,218,0.0,0.0
386,1,0,0,0,0,0.930635838,197.0,202.0,542.0,85.0,87.89133333,586.0,211.0,577.0,87.92025,231,0.0,0.0
387,1,0,0,0,0,0.930635838,166.0,140.0,478.0,54.0,45.584,507.0,154.0,518.0,60.491,177,1.0,1.0
388,1,0,0,1,0,0.930635838,176.0,177.0,492.0,46.0,44.587,506.0,197.0,523.0,56.4075,193,0.0,1.0
389,1,1,0,0,0,0.930635838,157.0,159.0,425.0,23.0,30.91166667,472.0,140.0,501.0,53.04625,185,1.0,1.0
390,1,0,0,0,0,0.930635838,199.0,179.0,507.0,100.0,76.49566667,520.0,195.0,554.0,71.4285,214,0.0,0.0
391,1,0,0,1,0,0.930635838,117.0,150.0,347.0,38.0,43.44733333,380.0,179.0,404.0,59.10366667,172,1.0,1.0
392,0,0,0,0,0,0.930635838,,219.0,591.0,92.0,86.752,592.0,218.0,590.0,77.311,236,0.0,0.0
393,1,0,0,1,0,0.934131737,,,525.0,54.0,44.87166667,529.0,206.0,516.0,54.62175,204,0.0,0.0
394,1,0,0,0,0,0.934782609,,,,,,,175.0,519.0,44.3275,192,0.0,1.0
395,1,0,0,0,0,0.935672515,,140.0,462.0,85.0,67.66366667,526.0,187.0,543.0,74.5795,215,0.0,0.0
396,1,0,0,0,0,0.936046512,188.0,140.0,506.0,85.0,60.68366667,547.0,196.0,534.0,76.75066667,217,0.0,0.0
397,0,0,1,0,0,0.936046512,199.0,193.0,516.0,69.0,73.5045,512.0,207.0,525.0,66.70175,213,0.0,0.0
398,1,0,1,0,0,0.936046512,146.0,177.0,486.0,46.0,46.01133333,522.0,183.0,510.0,31.82775,183,1.0,1.0
399,0,0,0,1,0,0.936046512,194.0,213.0,516.0,62.0,60.68366667,530.0,214.0,570.0,65.86125,217,0.0,0.0
400,0,0,0,0,0,0.936046512,230.0,212.0,571.0,92.0,85.32766667,609.0,230.0,635.0,80.252,238,0.0,0.0
401,1,0,0,0,0,0.936416185,203.0,177.0,494.0,85.0,73.93133333,556.0,197.0,534.0,62.605,210,0.0,0.0
402,1,0,0,0,0,0.936416185,174.0,178.0,489.0,54.0,51.13966667,519.0,199.0,531.0,66.947,202,0.0,0.0
403,0,0,0,0,0,0.936416185,181.0,176.0,489.0,69.0,58.832,499.0,169.0,511.0,51.99575,198,0.0,1.0
404,1,0,0,0,0,0.936416185,180.0,175.0,495.0,85.0,74.64366667,517.0,189.0,559.0,61.44975,197,0.0,1.0
405,1,1,0,0,0,0.936416185,168.0,172.0,441.0,54.0,41.88033333,459.0,160.0,447.0,35.014,167,1.0,1.0
406,1,0,0,0,0,0.936416185,,182.0,462.0,54.0,53.70366667,482.0,186.0,526.0,52.20575,190,0.0,1.0
407,1,0,0,0,0,0.936416185,182.0,182.0,517.0,77.0,75.071,512.0,191.0,534.0,51.68075,203,0.0,0.0
408,1,0,0,0,0,0.936416185,172.0,173.0,479.0,54.0,44.88466667,493.0,161.0,505.0,37.185,194,0.0,1.0
409,1,0,0,0,0,0.936416185,179.0,193.0,524.0,85.0,67.66366667,541.0,202.0,527.0,52.83625,211,0.0,0.0
410,1,0,0,0,0,0.936416185,180.0,188.0,512.0,46.0,41.59566667,529.0,195.0,536.0,55.042,206,0.0,0.0
411,0,0,0,0,0,0.936416185,196.0,191.0,514.0,77.0,57.40733333,519.0,216.0,572.0,67.01675,223,0.0,0.0
412,1,1,0,0,0,0.936416185,167.0,180.0,481.0,54.0,48.57533333,487.0,187.0,519.0,53.92166667,201,0.0,0.0
413,1,0,0,0,0,0.936416185,178.0,178.0,478.0,77.0,72.792,535.0,197.0,522.0,67.85725,203,0.0,0.0
414,1,0,0,0,0,0.936416185,195.0,198.0,484.0,85.0,87.46433333,537.0,185.0,579.0,82.03775,214,0.0,0.0
415,0,1,0,0,0,0.936416185,191.0,196.0,522.0,69.0,55.84033333,533.0,206.0,518.0,60.39925,215,0.0,0.0
416,0,0,0,0,0,0.936416185,215.0,219.0,565.0,85.0,82.76333333,589.0,225.0,587.0,83.50825,231,0.0,0.0
417,1,0,0,0,0,0.936416185,191.0,184.0,502.0,77.0,70.65533333,529.0,194.0,528.0,71.42875,196,0.0,1.0
418,1,0,0,0,0,0.936416185,195.0,203.0,526.0,92.0,93.73233333,551.0,217.0,560.0,84.97925,229,0.0,0.0
419,0,0,0,0,0,0.936416185,222.0,216.0,546.0,100.0,98.148,594.0,225.0,603.0,88.23525,243,0.0,0.0
420,0,0,1,0,0,0.936416185,180.0,165.0,459.0,69.0,76.49566667,515.0,196.0,537.0,67.85725,210,0.0,0.0
421,1,0,0,0,0,0.936416185,199.0,181.0,505.0,62.0,47.43566667,510.0,197.0,521.0,69.32766667,203,0.0,0.0
422,1,0,0,0,0,0.936416185,187.0,177.0,483.0,54.0,39.316,533.0,203.0,558.0,79.41175,208,0.0,0.0
423,1,0,1,0,0,0.936416185,193.0,186.0,481.0,,63.034,518.0,184.0,529.0,60.819,195,0.0,1.0
424,0,0,0,0,0,0.936416185,209.0,183.0,518.0,92.0,75.07133333,550.0,213.0,578.0,74.0545,218,0.0,0.0
425,0,0,0,0,0,0.936416185,176.0,187.0,523.0,85.0,69.87166667,534.0,197.0,553.0,70.7985,206,0.0,0.0
426,1,0,0,0,0,0.936416185,187.0,189.0,513.0,62.0,63.675,512.0,197.0,520.0,67.227,210,0.0,0.0
427,0,0,0,0,0,0.936416185,192.0,180.0,499.0,69.0,63.248,519.0,218.0,550.0,73.21425,215,0.0,0.0
428,1,0,0,0,0,0.936416185,204.0,207.0,566.0,69.0,74.644,575.0,219.0,603.0,74.36975,227,0.0,0.0
429,1,0,1,0,0,0.936416185,173.0,172.0,449.0,62.0,48.148,471.0,162.0,492.0,34.594,206,0.0,0.0
430,1,0,0,0,0,0.936416185,125.0,180.0,456.0,85.0,82.76333333,487.0,187.0,521.0,56.72266667,199,0.0,1.0
431,1,0,1,1,0,0.936416185,172.0,172.0,480.0,85.0,63.96,484.0,192.0,518.0,45.168,193,0.0,1.0
432,1,0,0,0,0,0.936416185,207.0,203.0,550.0,85.0,87.89133333,572.0,224.0,566.0,76.4705,231,0.0,0.0
433,1,0,0,0,0,0.936416185,,194.0,489.0,73.0,68.54433333,523.0,200.0,541.0,68.17225,214,0.0,0.0
434,1,0,0,0,0,0.936416185,194.0,187.0,517.0,85.0,70.65533333,561.0,205.0,568.0,65.54625,208,0.0,0.0
435,0,0,0,0,0,0.936416185,221.0,199.0,564.0,100.0,90.45566667,585.0,223.0,578.0,80.8825,227,0.0,0.0
436,1,0,0,0,0,0.936416185,166.0,170.0,455.0,54.0,39.316,472.0,181.0,463.0,42.157,184,1.0,1.0
437,0,0,0,0,0,0.936416185,233.0,220.0,576.0,100.0,83.47566667,615.0,226.0,592.0,89.776,230,0.0,0.0
438,1,0,0,0,0,0.936416185,,183.0,479.0,62.0,53.70366667,518.0,199.0,520.0,66.387,219,0.0,0.0
439,0,0,0,0,0,0.936416185,187.0,176.0,470.0,54.0,66.239,501.0,192.0,530.0,51.99575,208,0.0,0.0
440,1,0,1,0,0,0.936416185,199.0,174.0,449.0,62.0,74.64366667,466.0,175.0,536.0,54.342,202,0.0,0.0
441,1,1,0,0,0,0.936416185,176.0,140.0,447.0,92.0,79.48733333,491.0,183.0,516.0,53.1515,191,0.0,1.0
442,0,1,0,1,0,0.936416185,,140.0,431.0,62.0,53.846,511.0,173.0,543.0,65.1265,211,0.0,0.0
443,1,0,1,0,0,0.936416185,184.0,163.0,497.0,69.0,63.96,524.0,200.0,530.0,78.7815,210,0.0,0.0
444,1,0,0,0,0,0.936416185,173.0,181.0,514.0,46.0,49.644,515.0,199.0,546.0,66.1765,216,0.0,0.0
445,1,0,0,0,0,0.936416185,156.0,140.0,422.0,23.0,24.872,452.0,186.0,432.0,36.27466667,158,1.0,1.0
446,1,0,0,0,0,0.936416185,199.0,171.0,491.0,69.0,54.41633333,514.0,193.0,513.0,51.09875,211,0.0,0.0
447,1,0,1,0,0,0.936416185,218.0,202.0,526.0,100.0,95.584,531.0,199.0,592.0,77.591,222,0.0,0.0
448,0,0,0,1,0,0.936416185,207.0,201.0,534.0,92.0,88.604,567.0,210.0,580.0,82.353,220,0.0,0.0
449,1,1,0,0,0,0.936416185,140.0,140.0,469.0,46.0,54.84333333,486.0,174.0,486.0,66.52666667,199,0.0,1.0
450,0,0,0,0,0,0.936416185,200.0,201.0,531.0,92.0,84.188,584.0,210.0,565.0,89.07575,221,0.0,0.0
451,1,0,0,1,0,0.936416185,128.0,188.0,355.0,46.0,33.476,428.0,173.0,382.0,38.2355,140,1.0,1.0
452,0,0,0,1,0,0.936416185,,161.0,393.0,15.0,51.99433333,447.0,151.0,480.0,43.27733333,190,0.0,1.0
453,1,0,0,1,0,0.936416185,,165.0,290.0,23.0,25.4275,305.0,168.0,354.0,20.5885,140,1.0,1.0
454,0,0,0,0,0,0.941520468,171.0,171.0,449.0,69.0,61.5385,479.0,175.0,528.0,58.68333333,214,0.0,0.0
455,1,0,0,0,0,0.941860465,187.0,178.0,505.0,62.0,51.13933333,506.0,186.0,498.0,44.11766667,203,0.0,0.0
456,1,0,0,0,0,0.941860465,158.0,140.0,419.0,38.0,69.231,493.0,181.0,556.0,56.30266667,216,0.0,0.0
457,1,0,0,0,0,0.941860465,193.0,207.0,530.0,92.0,77.92033333,526.0,204.0,554.0,52.73125,213,0.0,0.0
458,0,1,0,1,4,0.941860465,115.0,183.0,398.0,0.0,11.82333333,404.0,171.0,427.0,38.23533333,198,0.0,1.0
459,0,0,0,0,0,0.941860465,197.0,200.0,536.0,85.0,77.635,523.0,208.0,583.0,74.36975,215,0.0,0.0
460,1,0,0,1,0,0.941860465,,177.0,350.0,,30.769,364.0,140.0,395.0,29.412,150,1.0,1.0
461,1,1,0,1,0,0.942196532,115.0,167.0,423.0,8.0,17.735,409.0,166.0,414.0,20.378,174,1.0,1.0
462,1,0,0,0,0,0.942196532,199.0,203.0,543.0,100.0,92.30766667,586.0,215.0,575.0,85.29425,229,0.0,0.0
463,0,0,1,0,1,0.942196532,184.0,140.0,472.0,54.0,51.923,474.0,180.0,479.0,35.29433333,185,1.0,1.0
464,1,0,0,0,0,0.942196532,187.0,179.0,500.0,54.0,48.57533333,487.0,185.0,544.0,64.07575,195,0.0,1.0
465,1,0,1,0,0,0.942196532,182.0,184.0,525.0,100.0,77.92,556.0,204.0,553.0,69.74766667,213,0.0,0.0
466,1,0,1,0,0,0.942196532,,170.0,472.0,54.0,63.675,503.0,183.0,517.0,60.18925,197,0.0,1.0
467,0,1,0,0,0,0.942196532,177.0,201.0,514.0,85.0,70.94,514.0,190.0,513.0,67.0165,198,0.0,1.0
468,0,1,0,0,2,0.942196532,,196.0,528.0,,,572.0,210.0,564.0,62.185,203,0.0,0.0
469,0,0,1,0,0,0.942196532,165.0,157.0,462.0,69.0,48.57566667,474.0,140.0,500.0,68.62733333,221,0.0,0.0
470,1,0,0,0,0,0.942196532,184.0,200.0,536.0,62.0,67.66366667,526.0,202.0,510.0,61.44975,218,0.0,0.0
471,1,1,0,0,10,0.942196532,174.0,181.0,469.0,92.0,76.06866667,501.0,191.0,529.0,42.122,211,0.0,0.0
472,1,1,0,0,0,0.942196532,191.0,187.0,562.0,69.0,65.09966667,538.0,206.0,594.0,70.7985,219,0.0,0.0
473,1,0,0,0,0,0.942196532,218.0,218.0,607.0,85.0,77.635,599.0,229.0,611.0,88.2355,235,0.0,0.0
474,1,1,0,0,0,0.942196532,157.0,189.0,462.0,69.0,49.288,489.0,191.0,516.0,49.71966667,204,0.0,0.0
475,1,1,0,0,0,0.942196532,151.0,152.0,384.0,33.0,24.786,413.0,140.0,507.0,35.85433333,157,1.0,1.0
476,0,1,0,0,0,0.942196532,190.0,197.0,532.0,69.0,78.34766667,551.0,212.0,550.0,66.7015,220,0.0,0.0
477,1,1,0,1,0,0.942196532,172.0,171.0,425.0,23.0,45.29933333,489.0,173.0,483.0,75.63033333,185,1.0,1.0
478,1,1,0,0,0,0.942196532,152.0,185.0,453.0,77.0,57.40733333,516.0,203.0,527.0,77.31075,209,0.0,0.0
479,1,0,0,0,0,0.942196532,189.0,187.0,527.0,92.0,76.49566667,541.0,207.0,567.0,87.815,220,0.0,0.0
480,1,0,0,0,0,0.942196532,175.0,140.0,494.0,69.0,58.547,511.0,191.0,533.0,64.566,200,0.0,1.0
481,1,0,0,0,0,0.942196532,190.0,177.0,471.0,62.0,73.93133333,505.0,183.0,497.0,42.752,198,0.0,1.0
482,1,0,0,0,0,0.942196532,184.0,190.0,521.0,62.0,62.53533333,511.0,193.0,547.0,56.61775,209,0.0,0.0
483,0,0,0,0,0,0.942196532,192.0,190.0,509.0,62.0,57.40733333,532.0,222.0,556.0,71.4285,227,0.0,0.0
484,1,0,0,0,0,0.942196532,214.0,201.0,557.0,85.0,85.32733333,570.0,223.0,584.0,74.68475,214,0.0,0.0
485,1,0,0,0,0,0.942196532,205.0,188.0,494.0,69.0,63.67533333,520.0,198.0,519.0,57.56325,204,0.0,0.0
486,1,0,0,0,0,0.942196532,195.0,196.0,524.0,85.0,75.78333333,527.0,192.0,538.0,60.18925,218,0.0,0.0
487,0,0,0,0,0,0.942196532,209.0,199.0,538.0,100.0,87.89166667,559.0,219.0,600.0,79.937,234,0.0,0.0
488,0,0,0,0,0,0.942196532,212.0,210.0,572.0,100.0,85.32733333,577.0,215.0,587.0,77.591,233,0.0,0.0
489,1,0,0,0,0,0.942196532,205.0,180.0,541.0,100.0,74.644,571.0,204.0,578.0,77.591,225,0.0,0.0
490,0,0,1,0,0,0.942196532,192.0,201.0,524.0,85.0,81.62366667,572.0,226.0,572.0,80.25225,225,0.0,0.0
491,1,1,0,0,0,0.942196532,151.0,170.0,464.0,31.0,33.47566667,470.0,142.0,519.0,46.07866667,197,0.0,1.0
492,0,0,0,0,0,0.942196532,185.0,195.0,497.0,85.0,62.53533333,547.0,201.0,543.0,55.77725,209,0.0,0.0
493,1,0,0,0,0,0.942196532,195.0,167.0,490.0,77.0,62.53566667,529.0,209.0,557.0,64.566,206,0.0,0.0
494,0,0,1,0,0,0.942196532,190.0,194.0,531.0,77.0,72.792,555.0,217.0,551.0,74.36975,210,0.0,0.0
495,1,0,1,0,0,0.942196532,166.0,180.0,469.0,38.0,40.02866667,507.0,178.0,519.0,54.83633333,186,0.0,1.0
496,0,0,0,0,0,0.942196532,203.0,207.0,525.0,92.0,81.624,556.0,215.0,578.0,76.1555,215,0.0,0.0
497,1,0,1,0,0,0.942196532,190.0,192.0,529.0,77.0,80.19933333,524.0,195.0,579.0,67.85725,231,0.0,0.0
498,1,0,0,0,0,0.942196532,184.0,210.0,539.0,75.0,61.35,533.0,205.0,540.0,49.57975,221,0.0,0.0
499,1,0,1,0,0,0.942196532,182.0,175.0,479.0,38.0,39.74366667,515.0,192.0,521.0,53.36125,187,0.0,1.0
500,0,0,0,0,0,0.942196532,219.0,216.0,563.0,100.0,89.316,595.0,223.0,588.0,84.34875,235,0.0,0.0
501,0,0,0,0,0,0.942196532,219.0,209.0,539.0,92.0,65.81233333,535.0,195.0,543.0,72.26925,225,0.0,0.0
502,1,0,0,0,0,0.942196532,192.0,195.0,508.0,85.0,63.675,536.0,202.0,554.0,70.86833333,223,0.0,0.0
503,1,0,1,0,1,0.942196532,174.0,161.0,491.0,85.0,56.26766667,461.0,178.0,511.0,35.39875,189,0.0,1.0
504,0,1,0,0,0,0.942196532,152.0,140.0,341.0,,,295.0,,305.0,,162,1.0,1.0
505,1,1,0,0,0,0.942196532,153.0,170.0,403.0,,49.7865,439.0,167.0,455.0,44.53775,163,1.0,1.0
506,1,0,0,0,0,0.942196532,185.0,183.0,498.0,54.0,52.99166667,518.0,192.0,547.0,56.7225,209,0.0,0.0
507,1,0,0,0,0,0.942196532,196.0,187.0,514.0,85.0,69.51566667,553.0,205.0,594.0,76.1555,236,0.0,0.0
508,1,0,0,0,0,0.942196532,194.0,200.0,529.0,77.0,82.76333333,551.0,204.0,559.0,76.1555,217,0.0,0.0
509,1,1,0,0,0,0.942196532,190.0,182.0,462.0,15.0,30.912,503.0,191.0,531.0,61.975,205,0.0,0.0
510,0,0,0,0,0,0.942196532,179.0,196.0,511.0,85.0,76.06833333,523.0,203.0,563.0,62.605,214,0.0,0.0
511,1,0,0,0,0,0.942196532,165.0,184.0,461.0,54.0,52.279,489.0,180.0,478.0,52.521,200,0.0,1.0
512,1,0,0,0,0,0.942196532,170.0,191.0,487.0,92.0,67.664,534.0,196.0,518.0,53.92133333,205,0.0,0.0
513,1,0,0,0,0,0.942196532,207.0,185.0,489.0,77.0,66.95166667,539.0,198.0,550.0,69.64275,221,0.0,0.0
514,1,0,0,0,0,0.942196532,188.0,183.0,512.0,92.0,86.752,529.0,202.0,555.0,80.56725,222,0.0,0.0
515,0,0,0,0,0,0.942196532,206.0,195.0,530.0,92.0,90.45566667,536.0,214.0,558.0,83.193,221,0.0,0.0
516,1,0,0,0,0,0.942196532,171.0,143.0,475.0,69.0,53.27633333,510.0,183.0,522.0,69.32766667,197,0.0,1.0
517,1,0,0,1,0,0.942196532,75.0,140.0,335.0,23.0,47.52133333,350.0,148.0,338.0,37.815,162,1.0,1.0
518,1,0,0,1,0,0.944444444,,,,,,,,,,147,1.0,1.0
519,1,0,0,0,0,0.947368421,229.0,220.0,586.0,92.0,93.73233333,621.0,221.0,635.0,87.92,238,0.0,0.0
520,0,1,0,0,0,0.947368421,206.0,205.0,527.0,92.0,87.89166667,549.0,206.0,578.0,82.353,219,0.0,0.0
521,1,0,0,0,0,0.947368421,180.0,191.0,515.0,67.0,73.78933333,531.0,188.0,510.0,55.7775,192,0.0,1.0
522,1,1,0,0,0,0.947674419,159.0,174.0,463.0,31.0,24.644,462.0,203.0,485.0,31.51233333,197,0.0,1.0
523,1,0,0,0,0,0.947674419,204.0,219.0,551.0,100.0,89.316,593.0,226.0,574.0,80.25225,229,0.0,0.0
524,1,0,0,0,0,0.947674419,199.0,195.0,535.0,92.0,87.89166667,582.0,214.0,612.0,80.392,215,0.0,0.0
525,0,0,0,0,0,0.947674419,211.0,215.0,546.0,85.0,85.32733333,578.0,212.0,606.0,72.584,220,0.0,0.0
526,0,0,0,0,0,0.947674419,200.0,173.0,515.0,85.0,68.80333333,514.0,194.0,562.0,67.36666667,209,0.0,0.0
527,0,0,0,0,0,0.947674419,194.0,205.0,523.0,92.0,79.05966667,552.0,213.0,570.0,73.21425,215,0.0,0.0
528,1,0,0,0,1,0.947976879,189.0,187.0,541.0,77.0,69.51566667,544.0,204.0,539.0,76.09,199,0.0,1.0
529,1,0,0,0,0,0.947976879,211.0,185.0,569.0,100.0,93.73233333,565.0,206.0,587.0,82.878,225,0.0,0.0
530,1,1,0,0,0,0.947976879,225.0,202.0,530.0,77.0,80.91166667,545.0,215.0,538.0,70.273,217,0.0,0.0
531,1,0,0,1,0,0.947976879,145.0,169.0,424.0,38.0,30.7695,458.0,175.0,509.0,35.294,192,0.0,1.0
532,1,1,0,0,0,0.947976879,177.0,173.0,449.0,85.0,72.79166667,473.0,172.0,471.0,41.91175,191,0.0,1.0
533,1,1,0,0,0,0.947976879,174.0,173.0,473.0,38.0,49.288,498.0,183.0,493.0,51.68075,199,0.0,1.0
