CODED_ID,SCHOOL_ID,GRADE,GENDER,FNR_STATUS_CODE,FNR_STATUS_DESCRIPTION,SINGLE_ETHNICITY,LEP_CODE,LEP_DESCRIPTION,PRIM_EX_CODE,PRIM_EX,OTHER_EX_CODES,OTHER_EX,GIFTED,ESE,HOMELESS_CODE,HOMELESS_CAUSE,HOMELESS_UNAC_YTH,GIFTED_ELIG,S504,PRIM_HOME_LANG,LNF,PSF,NWF_Letter,NWF_Word,ORF_WC,UnifiedScore,FAST_Equivalent_Score,PR,NCE,Overall_Scale_Score,Phonological_Awareness_Scale_Score,Phonics_Scale_Score,Vocabulary_Scale_Score,FAST_PM3_AchievementLevel,iReady_Spring_Placement
1209477,161,2,F,D,Direct Cert/Free Lunch [D],White,ZZ,Not applicable [ZZ],K,K - Specific Learning Disabled,D,D - Occupational Therapy,N,Y,B,Other homelessness causes [N],"N - No, Is homeless but does not meet the definiton of unaccompanied youth",Z,Not 504 Eligible[Z],EN,,,17.0,5.0,3.0,789.0,134.0,20.0,32.3,412.0,398.0,423.0,430.0,Level 1,2 Grade Levels Below
1210058,161,2,M,D,Direct Cert/Free Lunch [D],Black or African American,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,,,70.0,21.0,37.0,870.0,162.0,49.0,49.5,459.0,,463.0,447.0,Level 2,1 Grade Level Below
1210093,161,1,M,D,Direct Cert/Free Lunch [D],Hispanic,ZZ,Tested - not eligible [TZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],SP,26.0,56.0,71.0,23.0,22.0,807.0,140.0,74.0,63.5,418.0,409.0,421.0,438.0,Level 4,Mid or Above Grade Level
1210179,161,2,F,3,Eligible for Reduced Lunch [3],Black or African American,ZZ,Not applicable [ZZ],T,T - Developmentally Delayed,,,N,Y,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,,,,,81.0,913.0,176.0,67.0,59.3,484.0,,472.0,488.0,Level 3,Early On Grade Level
1210207,161,2,M,D,Direct Cert/Free Lunch [D],Black or African American,ZZ,Not applicable [ZZ],G,G - Language Impaired,,,N,Y,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,,,66.0,16.0,48.0,813.0,142.0,29.0,38.3,458.0,,464.0,410.0,Level 2,1 Grade Level Below
1210208,161,2,F,D,Direct Cert/Free Lunch [D],White,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,,,74.0,25.0,51.0,864.0,159.0,47.0,48.4,451.0,,521.0,398.0,Level 2,
1210216,161,2,M,D,Direct Cert/Free Lunch [D],Other,ZZ,Not applicable [ZZ],F,F - Speech Impaired,,,N,Y,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,,,83.0,23.0,69.0,905.0,173.0,64.0,57.5,459.0,,449.0,432.0,Level 3,Early On Grade Level
1210219,161,2,F,D,Direct Cert/Free Lunch [D],Black or African American,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,,,,,86.0,885.0,167.0,55.0,52.6,468.0,,534.0,453.0,Level 3,Early On Grade Level
1210447,161,1,M,3,Eligible for Reduced Lunch [3],White,ZZ,Not applicable [ZZ],T,T - Developmentally Delayed,G,G - Language Impaired,N,Y,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,0.0,0.0,0.0,0.0,,523.0,44.0,1.0,1.0,360.0,368.0,367.0,363.0,Level 2,Mid or Above Grade Level
1210449,161,2,M,D,Direct Cert/Free Lunch [D],Other,ZZ,Not applicable [ZZ],F,F - Speech Impaired,,,N,Y,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,,,72.0,21.0,40.0,815.0,143.0,29.0,38.3,456.0,,458.0,446.0,Level 2,Early On Grade Level
1210733,161,1,M,3,Eligible for Reduced Lunch [3],White,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Section 504 Eligible + Plan [Y],EN,34.0,21.0,26.0,8.0,4.0,731.0,114.0,34.0,41.3,409.0,444.0,379.0,447.0,Level 3,1 Grade Level Below
1210799,161,1,M,3,Eligible for Reduced Lunch [3],White,ZZ,Not applicable [ZZ],T,T - Developmentally Delayed,F,F - Speech Impaired,N,Y,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,36.0,35.0,29.0,10.0,15.0,752.0,122.0,48.0,48.9,391.0,370.0,382.0,389.0,Level 2,1 Grade Level Below
1210988,161,2,F,D,Direct Cert/Free Lunch [D],Hispanic,ZZ,Tested - not eligible [TZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Dismissal from Section 504 [Z],SP,,,,,85.0,975.0,197.0,90.0,77.0,507.0,,509.0,494.0,Level 4,Mid or Above Grade Level
1211073,161,1,F,F,Eligible for Free Lunch [F],Hispanic,LY,LEP in LEP classes [LY],P,P - Autism Spectrum Disorder,G,G - Language Impaired,N,Y,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],SP,0.0,0.0,0.0,0.0,,666.0,92.0,11.0,24.2,361.0,392.0,352.0,346.0,Level 1,1 Grade Level Below
1211210,161,2,M,0,Paid Lunch [0],Other,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,,,60.0,20.0,69.0,1002.0,206.0,95.0,84.6,500.0,,500.0,488.0,Level 3,Early On Grade Level
1211312,161,1,F,F,Eligible for Free Lunch [F],Black or African American,ZZ,Not applicable [ZZ],K,K - Specific Learning Disabled,,,N,Y,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,39.0,50.0,28.0,4.0,3.0,722.0,111.0,28.0,37.7,374.0,372.0,327.0,420.0,Level 2,Early On Grade Level
1211424,161,1,M,F,Eligible for Free Lunch [F],Other,ZZ,Not applicable [ZZ],,,,,N,N,B,Other homelessness causes [N],"N - No, Is homeless but does not meet the definiton of unaccompanied youth",Z,Not 504 Eligible[Z],EN,1.0,27.0,12.0,0.0,,746.0,119.0,44.0,46.8,398.0,389.0,353.0,424.0,Level 4,Mid or Above Grade Level
1211650,161,2,M,D,Direct Cert/Free Lunch [D],Black or African American,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,,,35.0,7.0,48.0,867.0,161.0,48.0,48.9,454.0,,482.0,396.0,Level 2,1 Grade Level Below
1211655,161,1,M,D,Direct Cert/Free Lunch [D],Black or African American,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Section 504 Eligible + Plan [Y],EN,53.0,42.0,44.0,14.0,11.0,761.0,125.0,53.0,51.6,419.0,432.0,415.0,403.0,Level 5,Mid or Above Grade Level
1211672,161,1,M,D,Direct Cert/Free Lunch [D],Hispanic,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,29.0,48.0,44.0,15.0,10.0,717.0,110.0,26.0,36.5,414.0,426.0,427.0,437.0,Level 3,Mid or Above Grade Level
1211681,161,2,F,F,Eligible for Free Lunch [F],Hispanic,ZZ,Tested - not eligible [TZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],SP,,,98.0,33.0,67.0,877.0,164.0,52.0,51.1,467.0,,487.0,434.0,Level 2,1 Grade Level Below
1211720,161,2,F,D,Direct Cert/Free Lunch [D],Black or African American,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,,,83.0,26.0,68.0,879.0,165.0,50.0,50.0,476.0,,456.0,463.0,Level 3,Early On Grade Level
1211795,161,1,M,D,Direct Cert/Free Lunch [D],White,ZZ,Not applicable [ZZ],P,P - Autism Spectrum Disorder,"F,G","F - Speech Impaired,G - Language Impaired",N,Y,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,22.0,0.0,8.0,0.0,,755.0,123.0,50.0,50.0,352.0,373.0,351.0,350.0,Level 1,Mid or Above Grade Level
1211837,161,2,F,D,Direct Cert/Free Lunch [D],Hispanic,ZZ,Tested - not eligible [TZ],G,G - Language Impaired,,,N,Y,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],SP,,,32.0,11.0,27.0,825.0,146.0,33.0,40.7,455.0,,503.0,479.0,Level 3,Early On Grade Level
1212076,161,1,F,D,Direct Cert/Free Lunch [D],White,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,81.0,34.0,37.0,9.0,91.0,798.0,137.0,70.0,61.0,424.0,374.0,407.0,430.0,Level 5,Mid or Above Grade Level
1212077,161,1,M,D,Direct Cert/Free Lunch [D],Hispanic,ZZ,Tested - not eligible [TZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],SP,36.0,64.0,41.0,13.0,2.0,746.0,119.0,44.0,46.8,416.0,441.0,417.0,409.0,Level 1,Early On Grade Level
1212078,161,1,F,D,Direct Cert/Free Lunch [D],Other,ZZ,Not applicable [ZZ],,,,,N,N,E,Disaster-Hurricane [H],"N - No, Is homeless but does not meet the definiton of unaccompanied youth",Z,Not 504 Eligible[Z],EN,31.0,48.0,60.0,17.0,72.0,859.0,158.0,87.0,73.7,447.0,446.0,450.0,457.0,Level 5,Mid or Above Grade Level
1212095,161,2,F,D,Direct Cert/Free Lunch [D],White,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,,,,,110.0,1001.0,206.0,95.0,84.6,556.0,,581.0,523.0,Level 4,Mid or Above Grade Level
1212097,161,1,M,D,Direct Cert/Free Lunch [D],Hispanic,ZZ,Tested - not eligible [TZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],SP,60.0,38.0,40.0,10.0,7.0,723.0,112.0,29.0,38.3,368.0,415.0,380.0,341.0,Level 2,1 Grade Level Below
1212135,161,1,F,D,Direct Cert/Free Lunch [D],Hispanic,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,44.0,52.0,30.0,8.0,4.0,812.0,142.0,76.0,64.9,403.0,411.0,416.0,408.0,Level 4,Mid or Above Grade Level
1212138,161,1,F,3,Eligible for Reduced Lunch [3],Hispanic,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,15.0,32.0,15.0,2.0,0.0,728.0,113.0,32.0,40.1,388.0,370.0,361.0,386.0,Level 3,Early On Grade Level
1212225,161,2,F,D,Direct Cert/Free Lunch [D],Asian,ZZ,Tested - not eligible [TZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],UR,,,169.0,54.0,62.0,926.0,180.0,73.0,62.9,480.0,,504.0,501.0,Level 3,Mid or Above Grade Level
1212313,161,1,F,F,Eligible for Free Lunch [F],Other,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,38.0,29.0,33.0,9.0,21.0,766.0,126.0,56.0,53.2,392.0,362.0,391.0,406.0,Level 4,Early On Grade Level
1212380,161,1,M,D,Direct Cert/Free Lunch [D],Hispanic,ZZ,Tested - not eligible [TZ],G,G - Language Impaired,K,K - Specific Learning Disabled,N,Y,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],SP,28.0,18.0,27.0,7.0,1.0,686.0,99.0,15.0,28.2,373.0,348.0,354.0,392.0,Level 2,1 Grade Level Below
1212421,161,2,M,D,Direct Cert/Free Lunch [D],Asian,ZZ,Tested - not eligible [TZ],,,,,Y,N,N,Not homeless [Z],Z - Not homeless,B,Not 504 Eligible[Z],VI,,,,,89.0,995.0,204.0,94.0,82.7,546.0,,578.0,493.0,Level 4,Mid or Above Grade Level
1212436,161,1,M,D,Direct Cert/Free Lunch [D],White,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,18.0,39.0,28.0,5.0,3.0,746.0,119.0,44.0,46.8,370.0,365.0,401.0,341.0,Level 1,1 Grade Level Below
1212534,161,1,F,F,Eligible for Free Lunch [F],White,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,51.0,54.0,47.0,14.0,25.0,762.0,125.0,54.0,52.1,423.0,373.0,468.0,455.0,Level 5,Mid or Above Grade Level
1212548,161,1,M,D,Direct Cert/Free Lunch [D],Other,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,39.0,50.0,52.0,16.0,2.0,740.0,117.0,40.0,44.7,414.0,385.0,411.0,439.0,Level 3,Early On Grade Level
1212549,161,2,M,D,Direct Cert/Free Lunch [D],Hispanic,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,,,48.0,14.0,19.0,788.0,134.0,20.0,32.3,413.0,407.0,397.0,421.0,Level 3,Early On Grade Level
1212578,161,2,F,D,Direct Cert/Free Lunch [D],Hispanic,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,,,64.0,19.0,58.0,849.0,154.0,41.0,45.2,443.0,,499.0,434.0,Level 3,Mid or Above Grade Level
1212607,161,2,F,3,Eligible for Reduced Lunch [3],White,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,,,54.0,18.0,45.0,858.0,157.0,45.0,47.4,472.0,,502.0,423.0,Level 3,Early On Grade Level
1212629,161,2,F,D,Direct Cert/Free Lunch [D],Black or African American,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,,,65.0,20.0,57.0,869.0,161.0,49.0,49.5,482.0,,531.0,411.0,Level 3,Mid or Above Grade Level
1212660,161,2,F,F,Eligible for Free Lunch [F],Hispanic,ZZ,Tested - not eligible [TZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],SP,,,60.0,18.0,26.0,816.0,143.0,30.0,39.0,441.0,,488.0,428.0,Level 2,Early On Grade Level
1212671,161,1,M,D,Direct Cert/Free Lunch [D],Other,ZZ,Not applicable [ZZ],,,,,N,N,E,Other homelessness causes [N],"N - No, Is homeless but does not meet the definiton of unaccompanied youth",Z,Section 504 Eligible + Plan [Y],EN,42.0,52.0,43.0,13.0,4.0,765.0,126.0,55.0,52.6,415.0,413.0,418.0,438.0,,Early On Grade Level
1212698,161,2,M,F,Eligible for Free Lunch [F],Hispanic,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,,,77.0,26.0,68.0,907.0,174.0,65.0,58.1,492.0,,468.0,488.0,Level 4,Mid or Above Grade Level
1212736,161,1,F,D,Direct Cert/Free Lunch [D],Black or African American,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,61.0,52.0,56.0,19.0,11.0,794.0,136.0,68.0,59.9,421.0,471.0,391.0,440.0,Level 3,Mid or Above Grade Level
1212741,161,1,M,F,Eligible for Free Lunch [F],White,ZZ,Not applicable [ZZ],F,F - Speech Impaired,,,N,Y,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,,,,,,,,,,,,,,Level 1,
1212742,161,1,F,0,Paid Lunch [0],Hispanic,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,72.0,41.0,55.0,16.0,18.0,750.0,121.0,47.0,48.4,389.0,384.0,404.0,338.0,Level 4,Mid or Above Grade Level
1212811,161,2,F,D,Direct Cert/Free Lunch [D],Hispanic,LY,LEP in LEP classes [LY],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],SP,,,70.0,21.0,27.0,791.0,135.0,21.0,33.0,461.0,,521.0,484.0,Level 2,1 Grade Level Below
1212847,161,1,F,D,Direct Cert/Free Lunch [D],Hispanic,LY,LEP in LEP classes [LY],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],SP,48.0,55.0,33.0,9.0,12.0,615.0,75.0,4.0,13.1,385.0,348.0,425.0,367.0,Level 4,1 Grade Level Below
1213092,161,2,M,D,Direct Cert/Free Lunch [D],White,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Section 504 Eligible + Plan [Y],EN,,,,,104.0,982.0,199.0,91.0,78.2,512.0,,499.0,503.0,Level 4,Mid or Above Grade Level
1213114,161,2,M,3,Eligible for Reduced Lunch [3],Hispanic,ZZ,Tested - not eligible [TZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],SP,,,50.0,16.0,51.0,884.0,166.0,55.0,52.6,471.0,,481.0,465.0,Level 2,Early On Grade Level
1213156,161,2,F,D,Direct Cert/Free Lunch [D],White,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,,,,,141.0,981.0,199.0,91.0,78.2,547.0,,528.0,513.0,Level 5,Mid or Above Grade Level
1213305,161,1,F,0,Paid Lunch [0],White,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,45.0,67.0,30.0,10.0,8.0,757.0,123.0,51.0,50.5,411.0,435.0,365.0,428.0,Level 4,Mid or Above Grade Level
1213333,161,2,F,D,Direct Cert/Free Lunch [D],White,ZZ,Not applicable [ZZ],,,,,Y,N,N,Not homeless [Z],Z - Not homeless,B,Not 504 Eligible[Z],EN,,,,,149.0,1008.0,208.0,96.0,86.9,566.0,,553.0,544.0,Level 5,Mid or Above Grade Level
1213361,161,2,M,0,Paid Lunch [0],White,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,,,91.0,28.0,70.0,987.0,201.0,92.0,79.6,486.0,,520.0,507.0,Level 4,Mid or Above Grade Level
1213479,161,1,F,0,Paid Lunch [0],Hispanic,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,91.0,67.0,162.0,51.0,123.0,925.0,180.0,96.0,86.9,496.0,509.0,495.0,500.0,Level 5,Mid or Above Grade Level
1213610,161,2,F,D,Direct Cert/Free Lunch [D],Hispanic,ZZ,Tested - not eligible [TZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],SP,,,86.0,29.0,59.0,868.0,161.0,48.0,48.9,457.0,,490.0,483.0,Level 3,Early On Grade Level
1213640,161,1,M,D,Direct Cert/Free Lunch [D],Black or African American,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,13.0,27.0,19.0,1.0,2.0,751.0,121.0,47.0,48.4,310.0,283.0,303.0,229.0,Level 3,1 Grade Level Below
1213645,161,1,F,D,Direct Cert/Free Lunch [D],Hispanic,ZZ,Tested - not eligible [TZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,65.0,42.0,27.0,6.0,63.0,898.0,171.0,93.0,81.1,425.0,404.0,438.0,445.0,Level 5,Mid or Above Grade Level
1213652,161,2,M,D,Direct Cert/Free Lunch [D],Other,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,,,,,107.0,915.0,177.0,68.0,59.9,482.0,,520.0,482.0,Level 3,Mid or Above Grade Level
1213706,161,2,F,D,Direct Cert/Free Lunch [D],Other,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,,,41.0,12.0,62.0,881.0,165.0,54.0,52.1,471.0,,485.0,443.0,Level 2,Mid or Above Grade Level
1213771,161,1,F,D,Direct Cert/Free Lunch [D],Black or African American,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,42.0,18.0,32.0,10.0,7.0,705.0,106.0,21.0,33.0,412.0,420.0,424.0,416.0,Level 4,Mid or Above Grade Level
1213823,161,2,M,0,Paid Lunch [0],Hispanic,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Not homeless [Z],Z,Not 504 Eligible[Z],EN,,,,,86.0,906.0,174.0,65.0,58.1,485.0,,519.0,459.0,Level 3,Early On Grade Level
1213834,161,2,M,D,Direct Cert/Free Lunch [D],White,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,,,60.0,20.0,71.0,912.0,176.0,67.0,59.3,481.0,,487.0,428.0,Level 3,Mid or Above Grade Level
1213836,161,2,F,D,Direct Cert/Free Lunch [D],White,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Section 504 Eligible + No Plan [Y],EN,,,41.0,9.0,75.0,903.0,173.0,63.0,57.0,458.0,,462.0,485.0,Level 3,Early On Grade Level
1213838,161,2,M,D,Direct Cert/Free Lunch [D],Hispanic,ZZ,Tested - not eligible [TZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],PR,,,60.0,21.0,39.0,811.0,142.0,28.0,37.7,470.0,,475.0,453.0,Level 3,Mid or Above Grade Level
1213841,161,1,F,D,Direct Cert/Free Lunch [D],Hispanic,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,49.0,44.0,38.0,10.0,11.0,718.0,110.0,26.0,36.5,394.0,423.0,418.0,342.0,Level 4,Mid or Above Grade Level
1213871,161,2,M,D,Direct Cert/Free Lunch [D],Black or African American,ZZ,Tested - not eligible [TZ],T,T - Developmentally Delayed,"D,G","D - Occupational Therapy,G - Language Impaired",N,Y,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,,,74.0,22.0,68.0,851.0,155.0,42.0,45.8,436.0,,453.0,452.0,Level 1,1 Grade Level Below
1214003,161,2,F,3,Eligible for Reduced Lunch [3],White,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,,,41.0,12.0,9.0,823.0,146.0,32.0,40.1,421.0,460.0,403.0,443.0,Level 3,Mid or Above Grade Level
1214104,161,2,M,D,Direct Cert/Free Lunch [D],Other,ZZ,Not applicable [ZZ],,,,,N,N,A,Other homelessness causes [N],"N - No, Is homeless but does not meet the definiton of unaccompanied youth",Z,Not 504 Eligible[Z],EN,,,40.0,9.0,48.0,841.0,152.0,38.0,43.6,443.0,,452.0,440.0,Level 4,Early On Grade Level
1214217,161,2,F,D,Direct Cert/Free Lunch [D],White,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,,,88.0,20.0,75.0,965.0,194.0,87.0,73.7,501.0,,477.0,515.0,Level 3,Early On Grade Level
1214222,161,1,F,3,Eligible for Reduced Lunch [3],White,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,48.0,56.0,36.0,10.0,46.0,763.0,125.0,54.0,52.1,407.0,389.0,400.0,357.0,Level 4,Mid or Above Grade Level
1214257,161,1,M,0,Paid Lunch [0],Other,ZZ,Not applicable [ZZ],P,P - Autism Spectrum Disorder,"G,T","G - Language Impaired,T - Developmentally Delayed",N,Y,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,17.0,0.0,0.0,0.0,0.0,616.0,75.0,4.0,13.1,375.0,364.0,419.0,363.0,Level 1,1 Grade Level Below
1214283,161,1,M,D,Direct Cert/Free Lunch [D],Other,ZZ,Not applicable [ZZ],G,G - Language Impaired,"D,D","D - Occupational Therapy,D - Occupational Therapy",N,Y,E,Other homelessness causes [N],"N - No, Is homeless but does not meet the definiton of unaccompanied youth",Z,Not 504 Eligible[Z],EN,34.0,34.0,28.0,4.0,31.0,809.0,141.0,75.0,64.2,397.0,393.0,433.0,399.0,Level 5,Early On Grade Level
1214287,161,1,M,D,Direct Cert/Free Lunch [D],Other,ZZ,Tested - not eligible [TZ],T,T - Developmentally Delayed,G,G - Language Impaired,N,Y,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,39.0,29.0,27.0,7.0,18.0,620.0,77.0,5.0,15.4,351.0,357.0,374.0,316.0,Level 2,1 Grade Level Below
1214573,161,2,F,D,Direct Cert/Free Lunch [D],Hispanic,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,,,54.0,20.0,45.0,864.0,159.0,47.0,48.4,476.0,,544.0,456.0,Level 3,Early On Grade Level
1214803,161,2,M,D,Direct Cert/Free Lunch [D],White,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Not homeless [Z],Z,Not 504 Eligible[Z],EN,,,,,,,,,,,,,,Level 3,Early On Grade Level
1214860,161,1,F,0,Paid Lunch [0],White,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,44.0,61.0,34.0,11.0,4.0,615.0,75.0,4.0,13.1,413.0,445.0,413.0,418.0,Level 5,Mid or Above Grade Level
1214943,161,1,M,D,Direct Cert/Free Lunch [D],Hispanic,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,47.0,50.0,30.0,5.0,18.0,775.0,129.0,60.0,55.3,401.0,409.0,409.0,415.0,Level 5,Mid or Above Grade Level
1214973,161,1,F,D,Direct Cert/Free Lunch [D],Hispanic,ZZ,Tested - not eligible [TZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],SP,28.0,60.0,27.0,9.0,2.0,798.0,137.0,70.0,61.0,414.0,415.0,466.0,386.0,Level 3,Mid or Above Grade Level
1215027,161,1,F,0,Paid Lunch [0],Hispanic,ZZ,Not applicable [ZZ],T,T - Developmentally Delayed,"F,G","F - Speech Impaired,G - Language Impaired",N,Y,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,25.0,14.0,23.0,0.0,13.0,756.0,123.0,50.0,50.0,369.0,351.0,364.0,326.0,Level 4,1 Grade Level Below
1215078,161,1,M,D,Direct Cert/Free Lunch [D],White,ZZ,Not applicable [ZZ],T,T - Developmentally Delayed,,,N,Y,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,63.0,57.0,42.0,11.0,38.0,885.0,167.0,92.0,79.6,422.0,412.0,458.0,454.0,Level 5,Mid or Above Grade Level
